,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
5260,27929385.0,within an hour,1.0,0.99,True,7,True,True,CuauhtÃ©moc,19.42105,-99.15974,Entire home/apt,3,1.0,1.0,1.0,True,False,False,False,True,False,False,True,1320.0,4,1125,88,92,22,4.92,4.95,4.96,5.0,5.0,5.0,4.88,False,6,1.86
5263,27724497.0,within an hour,1.0,0.9,False,16,True,True,CuauhtÃ©moc,19.4343,-99.1566,Entire home/apt,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,480.0,15,1125,365,16,11,4.06,4.19,4.44,4.63,4.44,4.69,4.44,True,16,0.45
5264,27933731.0,within an hour,1.0,0.96,True,1,True,True,CuauhtÃ©moc,19.43516,-99.16858,Entire home/apt,4,2.0,2.0,4.0,False,False,True,False,True,False,True,True,1697.0,2,21,25,35,17,5.0,5.0,4.91,5.0,5.0,4.94,4.97,False,1,0.89
5266,27934689.0,unknown,0.0,0.8,False,1,True,False,Benito JuÃ¡rez,19.38543,-99.17812,Entire home/apt,3,1.0,1.0,2.0,True,True,False,False,False,False,False,True,979.0,1,1125,0,9,1,3.67,4.67,4.56,4.56,4.78,5.0,4.22,True,1,0.18
5267,27935279.0,within an hour,1.0,1.0,False,1,True,True,CuauhtÃ©moc,19.41239,-99.14034,Entire home/apt,4,1.0,2.0,2.0,False,False,True,True,False,False,False,True,779.0,5,100,115,9,1,4.78,5.0,5.0,4.78,4.67,4.44,4.67,True,1,0.19
5269,27730469.0,within an hour,1.0,0.9,False,16,True,True,CuauhtÃ©moc,19.43344,-99.15864,Entire home/apt,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,400.0,14,1125,292,21,8,4.29,4.57,4.43,4.9,4.76,4.95,4.38,True,16,0.44
5270,27953865.0,within an hour,1.0,1.0,True,12,True,True,Miguel Hidalgo,19.44648,-99.20367,Entire home/apt,4,2.0,2.0,3.0,True,False,False,True,False,False,True,False,99998.0,2,1125,359,8,0,5.0,4.88,5.0,5.0,5.0,5.0,4.75,True,11,0.17
5273,27956397.0,within an hour,1.0,1.0,False,1,True,True,CoyoacÃ¡n,19.34962,-99.17398,Entire home/apt,4,2.0,2.0,4.0,True,False,False,False,False,False,False,False,1526.0,4,180,42,52,14,4.69,4.88,4.4,4.92,4.96,4.94,4.71,True,1,1.1
5274,27750441.0,unknown,0.0,1.0,True,1,True,True,CuauhtÃ©moc,19.40669,-99.1706,Entire home/apt,4,1.5,2.0,2.0,False,False,False,True,False,False,True,False,1897.0,4,1125,0,52,9,4.94,4.98,4.92,4.94,5.0,4.94,4.9,False,1,1.09
5275,27753187.0,within an hour,1.0,1.0,True,5,True,True,Miguel Hidalgo,19.43367,-99.18879,Entire home/apt,2,1.0,1.0,1.0,True,False,True,True,True,False,False,True,1050.0,1,1125,361,47,16,4.66,4.89,4.83,5.0,4.94,5.0,4.6,True,5,0.94
5278,27960034.0,within an hour,1.0,0.94,False,1,True,True,CuauhtÃ©moc,19.42001,-99.16581,Entire home/apt,4,1.0,1.0,2.0,False,True,False,False,False,False,False,True,1797.0,2,1125,80,28,10,4.81,4.96,4.93,4.93,4.85,4.89,4.81,True,1,0.57
5279,27960056.0,within an hour,1.0,0.96,False,2,True,True,CuauhtÃ©moc,19.41222,-99.17475,Entire home/apt,6,3.0,3.0,4.0,True,True,False,False,False,False,False,True,1550.0,2,1125,345,134,39,4.77,4.84,4.89,4.92,4.95,4.93,4.77,True,2,2.99
5280,27756025.0,within an hour,1.0,0.96,False,3,True,True,CuauhtÃ©moc,19.43315,-99.14181,Entire home/apt,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,531.0,2,1125,78,114,31,4.68,4.83,4.58,4.96,4.91,4.82,4.77,True,2,2.31
5281,27960474.0,within a day,0.67,0.0,False,1,True,True,Benito JuÃ¡rez,19.39404,-99.16745,Entire home/apt,6,1.0,3.0,4.0,True,False,False,True,False,False,False,True,1200.0,2,1125,47,36,0,4.83,4.97,4.78,5.0,5.0,5.0,4.78,False,1,0.73
5282,27960632.0,within an hour,1.0,1.0,True,1,True,True,Benito JuÃ¡rez,19.40404,-99.1498,Entire home/apt,4,2.0,2.0,2.0,True,False,False,False,False,False,False,False,800.0,3,1125,43,86,18,4.9,4.92,4.79,4.91,4.93,4.94,4.86,True,1,1.74
5284,27962213.0,within an hour,1.0,0.96,True,1,True,True,Miguel Hidalgo,19.44195,-99.20198,Entire home/apt,2,1.5,1.0,1.0,True,False,False,False,False,False,True,False,1599.0,2,30,54,34,13,4.94,4.97,4.94,4.94,4.97,5.0,4.85,True,1,0.77
5287,27962556.0,within an hour,1.0,1.0,True,3,True,True,Miguel Hidalgo,19.4346,-99.19008,Entire home/apt,6,2.0,3.0,3.0,True,True,False,False,False,False,False,False,2576.0,2,1125,247,48,26,4.9,4.94,4.92,4.94,4.96,4.96,4.9,True,3,1.37
5291,27758940.0,within a day,0.8,0.0,False,6,True,True,Cuajimalpa de Morelos,19.36021,-99.26866,Entire home/apt,4,2.5,2.0,2.0,True,False,False,False,False,False,True,True,1500.0,4,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.0
5293,27969828.0,within an hour,1.0,1.0,True,3,True,True,CuauhtÃ©moc,19.4163,-99.16132,Entire home/apt,2,1.0,2.0,2.0,True,False,True,False,True,False,False,False,1033.0,3,1125,323,27,23,4.89,4.93,4.7,4.81,4.96,5.0,4.89,True,2,0.87
5294,27761072.0,within an hour,1.0,1.0,False,1,True,True,Miguel Hidalgo,19.3978,-99.17901,Entire home/apt,4,1.0,2.0,3.0,True,False,False,False,True,False,False,True,1670.0,1,365,360,2,2,4.5,5.0,5.0,4.5,4.5,5.0,5.0,True,1,0.61
5304,27987858.0,within a few hours,1.0,0.89,True,3,True,True,Miguel Hidalgo,19.43132,-99.19116,Entire home/apt,2,1.5,1.0,1.0,True,False,False,True,False,False,False,False,2013.0,4,1125,229,32,13,4.94,4.97,4.97,4.94,4.97,4.97,4.91,False,3,0.67
5307,27785825.0,within a day,1.0,0.57,False,2,True,True,Benito JuÃ¡rez,19.39842,-99.15443,Entire home/apt,4,2.0,2.0,5.0,True,False,False,False,False,False,False,False,3000.0,1,30,21,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,True,2,0.09
5310,27802987.0,within an hour,1.0,1.0,False,2,True,True,CuauhtÃ©moc,19.43704,-99.15136,Entire home/apt,3,1.0,1.0,2.0,True,False,True,True,False,True,False,False,870.0,1,90,168,165,17,4.76,4.82,4.82,4.87,4.88,4.9,4.76,False,2,3.32
5311,28005398.0,within an hour,1.0,1.0,True,3,True,True,Venustiano Carranza,19.43909,-99.08215,Entire home/apt,5,1.0,2.0,3.0,True,True,False,True,False,False,False,False,841.0,1,1125,329,258,71,4.79,4.93,4.87,4.94,4.97,4.79,4.82,True,3,5.22
5312,28008871.0,unknown,0.0,1.0,False,1,True,True,Iztapalapa,19.32006,-99.08109,Entire home/apt,2,1.0,1.0,2.0,True,True,False,False,True,False,False,False,400.0,28,90,79,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
5313,27807613.0,within a day,1.0,0.0,False,1,True,True,CuauhtÃ©moc,19.41839,-99.16605,Entire home/apt,2,1.0,1.0,1.0,True,False,False,True,False,False,False,True,998.0,3,1125,62,49,0,4.76,4.88,4.59,4.98,4.98,5.0,4.82,False,1,0.99
5314,28013032.0,within an hour,0.99,0.98,False,16,True,True,Miguel Hidalgo,19.44498,-99.2029,Entire home/apt,2,2.0,2.0,2.0,True,False,True,False,False,False,False,False,1279.0,2,1125,334,21,1,4.76,4.95,4.86,4.9,4.76,5.0,4.62,True,16,0.43
5316,27809346.0,within an hour,1.0,0.99,False,278,True,True,CuauhtÃ©moc,19.41584,-99.16522,Entire home/apt,2,2.0,1.0,1.0,True,True,False,True,True,False,True,True,1485.0,1,365,73,150,37,4.73,4.87,4.8,4.81,4.81,4.95,4.74,True,100,3.03
5317,28013551.0,unknown,0.0,0.0,False,1,True,False,Venustiano Carranza,19.42053,-99.10945,Entire home/apt,1,1.0,1.0,1.0,True,False,False,True,False,False,False,False,3012.0,1,1125,179,29,0,5.0,4.97,4.83,4.9,4.97,5.0,4.97,True,1,0.59
5318,28023432.0,within an hour,1.0,1.0,False,1,True,True,CuauhtÃ©moc,19.432,-99.14142,Entire home/apt,3,1.0,1.0,2.0,True,True,True,False,False,False,False,True,814.0,1,1125,172,28,28,4.82,4.82,4.89,4.89,4.86,4.96,4.82,True,1,3.16
5319,28154757.0,within an hour,1.0,1.0,True,21,True,True,Cuajimalpa de Morelos,19.36597,-99.27241,Entire home/apt,5,2.0,2.0,2.0,True,True,True,True,True,False,True,True,999.0,2,1125,347,32,21,4.91,5.0,4.88,4.97,4.84,4.66,4.97,True,19,0.65
5320,28032471.0,within an hour,1.0,0.95,True,3,True,True,Iztacalco,19.38461,-99.13002,Entire home/apt,2,1.0,1.0,2.0,True,True,False,False,True,False,False,True,559.0,2,1125,23,43,5,4.84,4.81,4.95,4.95,4.91,4.88,4.79,False,3,0.89
5321,28156674.0,within an hour,1.0,0.9,False,16,True,True,CuauhtÃ©moc,19.43313,-99.15683,Entire home/apt,2,1.0,1.0,2.0,True,False,False,False,True,False,False,False,500.0,14,1125,365,1,1,2.0,2.0,4.0,2.0,4.0,5.0,2.0,True,16,0.17
5322,28157477.0,within an hour,1.0,0.9,False,16,True,True,CuauhtÃ©moc,19.4344,-99.15849,Entire home/apt,2,1.0,1.0,1.0,True,False,True,False,True,False,False,False,400.0,15,1125,320,11,9,4.91,4.73,4.36,5.0,4.82,4.64,4.64,False,16,0.23
5323,28034464.0,within an hour,1.0,1.0,True,21,True,True,CuauhtÃ©moc,19.44997,-99.16166,Entire home/apt,16,14.0,12.0,14.0,True,True,False,False,True,False,True,True,22000.0,1,1125,192,5,2,4.8,4.8,4.8,4.8,4.8,4.6,4.8,True,17,0.15
5324,28035833.0,within a few hours,1.0,0.78,True,3,True,True,Benito JuÃ¡rez,19.38051,-99.1733,Entire home/apt,3,1.0,1.0,3.0,True,True,False,True,False,False,False,False,1300.0,2,60,357,33,10,4.73,4.73,4.82,4.88,4.82,4.85,4.67,False,3,0.67
5325,28160326.0,within an hour,1.0,1.0,True,2,True,True,CuauhtÃ©moc,19.43346,-99.16679,Entire home/apt,2,1.0,2.0,1.0,True,True,False,False,True,False,True,False,739.0,2,90,235,45,11,4.76,4.91,4.91,4.82,4.91,4.93,4.64,False,2,0.92
5326,28047660.0,within an hour,1.0,0.99,True,1,True,True,CuauhtÃ©moc,19.41842,-99.17658,Entire home/apt,4,2.0,2.0,2.0,True,False,True,False,True,False,False,False,1380.0,1,1125,223,122,68,4.89,4.92,4.92,4.95,4.93,4.97,4.86,True,1,2.56
5329,28165465.0,within an hour,1.0,1.0,False,1,True,True,Miguel Hidalgo,19.39914,-99.18178,Entire home/apt,7,1.0,2.0,4.0,True,False,True,True,False,False,False,False,934.0,1,30,170,167,67,4.73,4.77,4.66,4.83,4.78,4.81,4.72,True,1,3.45
5330,28054427.0,within an hour,1.0,1.0,False,9,True,True,CuauhtÃ©moc,19.43252,-99.16672,Entire home/apt,8,3.0,4.0,4.0,True,False,False,False,False,False,True,True,2796.0,1,1125,302,27,0,4.81,4.73,4.92,4.92,4.69,4.96,4.69,True,9,0.55
5331,28173132.0,within an hour,1.0,1.0,True,1,True,True,CuauhtÃ©moc,19.42105,-99.16749,Entire home/apt,4,1.0,1.0,2.0,True,False,True,True,True,True,False,False,1672.0,3,1125,203,101,27,4.96,4.95,4.83,4.98,4.96,4.99,4.91,True,1,2.06
5332,28055072.0,within a few hours,1.0,0.89,True,3,True,True,Miguel Hidalgo,19.43725,-99.1914,Entire home/apt,2,1.5,1.0,2.0,True,False,False,False,False,False,False,False,2140.0,4,1125,230,18,6,5.0,5.0,4.94,5.0,5.0,4.94,4.89,False,3,0.46
5336,28075835.0,within an hour,1.0,1.0,True,2,True,True,Venustiano Carranza,19.41899,-99.11018,Entire home/apt,6,1.0,2.0,4.0,True,True,False,False,True,False,False,False,929.0,1,20,240,175,56,4.93,4.93,4.95,4.96,4.97,4.91,4.88,False,2,3.73
5339,28078933.0,within an hour,1.0,1.0,True,2,True,True,CuauhtÃ©moc,19.43136,-99.14216,Entire home/apt,4,1.0,2.0,2.0,True,False,False,False,False,False,True,False,788.0,2,1125,253,90,15,4.96,4.97,4.92,4.96,4.97,4.92,4.93,True,2,1.82
5340,28079017.0,within an hour,1.0,0.94,False,4,True,True,Ãlvaro ObregÃ³n,19.37739,-99.25758,Entire home/apt,4,2.0,2.0,2.0,True,True,False,False,False,True,True,False,1648.0,5,1125,50,24,3,4.83,4.96,4.71,5.0,4.92,4.83,4.71,True,4,0.62
5342,28079114.0,unknown,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.370859,-99.18576,Entire home/apt,4,2.5,2.0,2.0,True,True,True,False,False,False,False,False,1300.0,3,30,340,5,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.12
5344,28186529.0,within an hour,1.0,1.0,False,3,True,True,CuauhtÃ©moc,19.43375,-99.14301,Entire home/apt,2,1.0,1.0,1.0,True,True,False,False,False,False,True,False,1098.0,2,365,238,67,12,4.82,4.82,4.9,4.84,4.87,4.85,4.82,False,2,1.38
5348,28199977.0,within a day,1.0,1.0,False,5,True,True,Tlalpan,19.29769,-99.16786,Entire home/apt,4,1.5,1.0,2.0,True,False,False,False,False,False,False,False,650.0,14,28,362,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
5351,28203172.0,within an hour,1.0,1.0,False,9,True,True,CuauhtÃ©moc,19.43073,-99.16049,Entire home/apt,5,2.5,2.0,4.0,True,False,False,False,True,False,False,False,1897.0,1,1125,197,35,7,4.83,4.77,4.94,4.94,4.63,4.91,4.77,True,9,0.74
5356,28103787.0,within a day,1.0,0.0,False,1,True,False,Iztacalco,19.40521,-99.05968,Entire home/apt,2,1.0,2.0,1.0,True,False,False,True,False,False,False,True,420.0,1,30,296,12,0,4.75,4.83,4.75,4.67,5.0,4.17,4.83,True,1,0.25
5362,28109161.0,within an hour,1.0,1.0,True,1,True,True,Miguel Hidalgo,19.44191,-99.19895,Entire home/apt,3,2.0,2.0,1.0,True,False,True,True,True,False,False,False,1717.0,2,1125,125,119,32,4.96,4.96,4.94,4.93,4.93,4.94,4.92,False,1,2.97
5364,28111472.0,within a few hours,1.0,0.78,True,3,True,True,Benito JuÃ¡rez,19.37938,-99.17371,Entire home/apt,6,2.0,3.0,3.0,True,False,False,True,False,False,False,False,1300.0,2,90,112,95,27,4.94,4.97,4.97,4.93,4.93,4.98,4.91,False,3,2.07
5366,28127425.0,within an hour,1.0,1.0,True,6,True,True,Benito JuÃ¡rez,19.40355,-99.14347,Entire home/apt,3,1.0,2.0,2.0,True,False,False,False,True,False,False,True,771.0,3,1125,95,6,4,4.83,4.83,4.83,4.83,5.0,5.0,5.0,False,6,0.14
5367,28130201.0,within a few hours,1.0,0.78,True,3,True,True,Benito JuÃ¡rez,19.3695,-99.17249,Entire home/apt,4,1.0,2.0,2.0,True,False,False,True,False,False,False,False,1200.0,2,60,78,88,25,4.89,4.92,4.9,4.97,4.93,4.98,4.86,False,3,1.81
5368,28227167.0,within an hour,1.0,1.0,True,9,True,True,Benito JuÃ¡rez,19.39104,-99.1746,Entire home/apt,8,2.0,3.0,3.0,True,False,False,False,False,False,False,False,2500.0,1,5,42,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,8,0.02
5370,28227388.0,within an hour,1.0,0.9,False,1,True,True,CuauhtÃ©moc,19.429077,-99.140778,Entire home/apt,4,1.5,2.0,2.0,True,False,False,False,True,False,False,False,1250.0,4,365,336,2,2,5.0,4.0,3.5,5.0,5.0,5.0,4.0,False,1,0.69
5372,28227701.0,within a day,0.5,0.0,False,1,True,True,CuauhtÃ©moc,19.45654,-99.14504,Entire home/apt,4,1.0,2.0,3.0,True,False,False,False,False,False,False,False,688.0,6,60,295,7,0,4.14,3.86,4.57,4.71,4.71,4.29,4.43,True,1,0.15
5374,28241199.0,within an hour,1.0,0.8,False,3,True,True,CuauhtÃ©moc,19.4396,-99.16509,Entire home/apt,6,1.0,2.0,4.0,True,True,False,False,False,False,False,False,1149.0,2,1125,174,46,17,4.76,4.78,4.78,4.72,4.78,4.85,4.85,True,2,0.94
5375,28133394.0,unknown,0.0,0.0,False,1,True,False,CuauhtÃ©moc,19.42908,-99.15212,Entire home/apt,4,2.0,2.0,2.0,True,False,False,False,False,False,False,False,1327.0,2,150,79,3,0,4.0,4.33,5.0,5.0,5.0,5.0,4.33,True,1,0.06
5376,28244438.0,within an hour,1.0,0.86,False,2,True,True,Tlalpan,19.24393,-99.16498,Entire home/apt,5,2.0,2.0,2.0,True,True,False,False,False,False,False,False,672.0,2,1125,364,30,0,4.8,4.77,4.7,4.53,4.9,4.57,4.8,True,2,0.63
5377,28138405.0,unknown,0.0,1.0,True,1,True,True,CuauhtÃ©moc,19.41377,-99.1592,Entire home/apt,4,1.0,1.0,2.0,True,False,True,True,False,False,True,True,1000.0,3,40,0,85,12,4.95,4.98,4.99,4.99,4.99,4.95,4.98,False,1,1.74
5379,28151579.0,within an hour,1.0,1.0,True,16,True,True,Xochimilco,19.20925,-99.12096,Entire home/apt,6,3.0,1.0,4.0,True,True,False,True,True,False,True,True,999.0,1,1125,365,5,0,4.8,4.8,5.0,4.8,5.0,4.8,5.0,True,16,0.1
5381,28248147.0,within an hour,1.0,0.9,False,16,True,True,CuauhtÃ©moc,19.43441,-99.15674,Entire home/apt,2,1.0,1.0,1.0,True,False,False,False,True,False,False,False,400.0,30,1125,326,9,3,3.78,3.89,4.0,4.44,4.11,4.56,3.67,False,16,0.21
5383,28248174.0,within an hour,1.0,0.99,False,50,True,True,Benito JuÃ¡rez,19.4022,-99.1575,Entire home/apt,2,1.0,2.0,1.0,True,False,False,True,False,False,True,True,511.0,1,1125,356,141,42,4.58,4.7,4.72,4.68,4.76,4.77,4.64,False,49,2.88
5384,28469666.0,within an hour,1.0,1.0,False,68,True,True,Benito JuÃ¡rez,19.38704,-99.18411,Entire home/apt,4,1.0,2.0,3.0,True,True,True,False,False,False,True,False,691.0,2,1125,76,74,29,4.66,4.78,4.58,4.85,4.82,4.84,4.68,False,43,1.51
5386,28253254.0,within a day,1.0,0.95,False,1,True,False,Miguel Hidalgo,19.43821,-99.18774,Entire home/apt,4,1.0,2.0,2.0,True,True,False,True,False,False,False,False,1161.0,2,31,176,35,10,4.77,4.91,4.86,4.8,4.94,4.91,4.57,False,1,0.73
5387,28482011.0,within a few hours,1.0,0.84,True,11,True,True,Tlalpan,19.29468,-99.13148,Entire home/apt,6,3.0,3.0,3.0,True,True,False,False,False,False,True,True,2980.0,1,1125,94,12,2,4.92,4.92,5.0,5.0,5.0,5.0,5.0,False,11,0.25
5391,28484608.0,within an hour,1.0,1.0,False,57,True,True,Miguel Hidalgo,19.43885,-99.19339,Entire home/apt,4,1.0,1.0,3.0,True,False,False,True,False,False,False,False,1141.0,2,93,328,34,11,4.53,4.74,4.79,4.88,4.88,4.88,4.53,True,30,0.71
5392,28492245.0,within an hour,1.0,1.0,True,1,True,True,CuauhtÃ©moc,19.43295,-99.16248,Entire home/apt,2,1.0,1.0,2.0,True,False,True,False,True,False,True,False,739.0,3,1125,167,133,26,4.92,4.94,4.98,4.98,5.0,4.93,4.91,False,1,2.77
5393,28255718.0,within an hour,1.0,1.0,True,1,True,True,Miguel Hidalgo,19.43119,-99.19236,Entire home/apt,4,2.0,2.0,4.0,True,True,False,False,False,False,True,False,1412.0,1,30,34,83,12,4.9,4.99,4.87,4.98,4.89,5.0,4.9,True,1,1.69
5394,28492538.0,unknown,0.0,1.0,False,1,True,True,CoyoacÃ¡n,19.31161,-99.1429,Entire home/apt,4,2.5,2.0,3.0,True,True,False,False,False,False,True,True,1500.0,2,7,0,6,0,5.0,5.0,5.0,4.67,5.0,4.67,4.5,False,1,0.18
5398,28499757.0,within an hour,1.0,1.0,True,5,True,True,CuauhtÃ©moc,19.40077,-99.1694,Entire home/apt,8,2.5,3.0,6.0,True,True,False,False,False,False,True,True,1579.0,2,1125,0,17,0,4.82,4.88,4.76,5.0,5.0,5.0,5.0,True,5,0.36
5399,28512770.0,within an hour,1.0,1.0,True,23,True,True,CuauhtÃ©moc,19.41882,-99.15367,Entire home/apt,2,1.0,1.0,0.0,True,False,True,True,True,False,True,False,904.0,1,1125,332,64,15,4.78,4.88,4.86,4.91,4.95,4.92,4.72,True,22,1.33
5400,28272266.0,within an hour,0.99,1.0,False,6,True,True,Venustiano Carranza,19.43527,-99.08403,Entire home/apt,5,1.0,2.0,2.0,True,False,False,True,False,True,False,False,624.0,1,1125,1,356,171,4.72,4.85,4.72,4.87,4.83,4.89,4.79,True,6,7.6
5401,28517950.0,unknown,0.0,0.0,False,2,True,False,Tlalpan,19.28672,-99.16238,Entire home/apt,4,2.0,3.0,3.0,True,False,False,False,False,False,False,True,900.0,15,1125,233,5,0,4.0,4.6,4.0,4.8,4.8,4.8,4.6,True,2,0.1
5402,28275248.0,within an hour,1.0,1.0,False,7,True,True,CuauhtÃ©moc,19.42817,-99.17345,Entire home/apt,2,1.0,1.0,1.0,True,True,False,False,True,False,False,False,284.0,2,90,87,45,19,4.6,4.6,4.56,4.82,4.91,4.91,4.62,False,7,0.98
5403,28278179.0,within a few hours,1.0,0.96,False,2,True,True,Cuajimalpa de Morelos,19.35755,-99.27312,Entire home/apt,7,3.5,2.0,4.0,True,True,False,False,True,False,False,False,1763.0,2,35,208,52,33,4.88,4.98,4.62,5.0,5.0,5.0,4.96,False,1,2.6
5404,28278256.0,within an hour,1.0,1.0,True,3,True,True,CuauhtÃ©moc,19.42015,-99.17575,Entire home/apt,3,1.0,1.0,1.0,True,False,False,False,False,False,True,False,1752.0,2,1125,320,158,52,4.97,5.0,4.98,4.98,5.0,5.0,5.0,False,3,3.44
5406,28285327.0,unknown,0.0,0.0,False,2,True,False,Miguel Hidalgo,19.44066,-99.1992,Entire home/apt,6,2.5,3.0,4.0,True,False,False,True,False,False,False,False,1797.0,3,42,0,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.04
5408,28285391.0,within an hour,1.0,1.0,False,2,True,True,Miguel Hidalgo,19.43162,-99.20109,Entire home/apt,7,3.5,3.0,5.0,True,False,True,False,True,False,True,True,4026.0,1,30,101,94,14,4.93,4.98,4.91,4.97,4.95,5.0,4.85,True,1,1.91
5410,28285834.0,unknown,0.0,0.0,False,8,True,False,Miguel Hidalgo,19.4394,-99.18631,Entire home/apt,4,2.0,2.0,2.0,True,True,False,True,True,False,False,False,1500.0,5,1125,360,37,12,4.49,4.76,4.57,4.78,4.95,4.81,4.73,True,6,0.83
5412,28289131.0,unknown,0.0,0.0,False,1,True,False,Cuajimalpa de Morelos,19.36565,-99.26826,Entire home/apt,2,2.0,1.0,1.0,True,False,False,False,False,False,False,False,3000.0,1,1125,89,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
5418,28541358.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.41278,-99.17491,Entire home/apt,6,2.0,3.0,3.0,True,True,False,True,False,False,True,False,2900.0,2,1125,114,53,0,4.94,4.98,4.91,5.0,5.0,4.96,4.79,False,1,1.11
5419,28310006.0,within an hour,1.0,1.0,True,2,True,True,CuauhtÃ©moc,19.4135,-99.18052,Entire home/apt,8,2.0,3.0,5.0,True,True,True,False,True,False,True,True,741.0,1,500,328,77,31,4.78,4.84,4.84,4.88,4.97,4.92,4.69,True,1,1.58
5420,28542067.0,within an hour,1.0,1.0,False,7,True,True,CuauhtÃ©moc,19.40504,-99.16594,Entire home/apt,12,3.5,6.0,7.0,True,False,False,False,False,False,False,False,10000.0,1,1125,265,4,1,4.5,4.25,5.0,5.0,4.75,5.0,4.25,True,7,0.08
5421,28310400.0,within an hour,1.0,0.98,False,9,True,True,CuauhtÃ©moc,19.40602,-99.17176,Entire home/apt,4,1.5,1.0,1.0,True,True,False,False,False,False,False,False,842.0,2,1125,81,25,19,4.76,4.88,4.6,4.92,4.8,4.96,4.68,False,4,1.05
5422,28542589.0,within a few hours,1.0,0.63,True,6,True,False,Benito JuÃ¡rez,19.39573,-99.152,Entire home/apt,8,2.0,3.0,8.0,True,False,False,False,False,False,False,False,3600.0,2,1125,92,5,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.11
5423,28311772.0,within a few hours,1.0,0.5,False,1,True,False,CuauhtÃ©moc,19.40046,-99.16887,Entire home/apt,1,1.0,1.0,1.0,True,False,True,False,True,False,True,False,400.0,1,1125,19,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.1
5425,28312851.0,unknown,0.0,0.0,False,4,True,True,Benito JuÃ¡rez,19.37372,-99.16628,Entire home/apt,4,1.0,1.0,3.0,True,False,False,False,False,False,False,True,620.0,5,100,265,35,0,4.58,4.79,4.58,4.91,4.91,4.97,4.45,True,3,0.73
5426,28546832.0,a few days or more,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.37104,-99.1746,Entire home/apt,6,3.5,3.0,5.0,True,True,False,True,False,False,False,False,1250.0,2,1125,208,19,0,4.74,4.95,4.79,4.79,4.74,4.89,4.89,False,1,0.41
5427,28558374.0,within an hour,0.8,1.0,True,2,True,True,CuauhtÃ©moc,19.43585,-99.16512,Entire home/apt,2,1.0,1.0,1.0,True,True,False,False,False,False,False,False,1100.0,3,90,139,19,6,4.84,4.79,4.84,5.0,5.0,4.89,4.84,True,2,0.47
5429,28564840.0,within a few hours,1.0,1.0,False,2,True,True,Venustiano Carranza,19.42109,-99.10774,Entire home/apt,11,2.0,4.0,6.0,True,True,False,False,False,False,False,True,1914.0,3,1125,336,21,1,4.76,4.81,4.95,4.81,4.67,5.0,4.76,False,2,0.51
5430,28319670.0,within an hour,0.99,0.99,True,329,True,True,CuauhtÃ©moc,19.41037,-99.17527,Entire home/apt,6,2.0,3.0,3.0,False,False,False,False,True,False,True,False,5991.0,2,90,332,28,10,4.81,4.81,4.96,4.93,4.59,5.0,4.48,True,207,0.57
5432,28333602.0,within an hour,1.0,0.8,False,3,True,True,CuauhtÃ©moc,19.4378,-99.16607,Entire home/apt,5,1.0,2.0,4.0,True,False,False,False,False,False,False,False,1199.0,2,30,173,12,1,4.67,4.92,4.83,4.75,4.83,4.75,4.75,True,2,0.25
5433,28565915.0,within an hour,0.95,1.0,True,4,True,True,CuauhtÃ©moc,19.40764,-99.16735,Entire home/apt,2,1.5,1.0,1.0,True,False,True,True,True,False,True,False,1800.0,1,1125,145,116,18,4.89,4.96,4.79,4.91,4.94,4.99,4.89,False,2,2.46
5437,28580219.0,within an hour,1.0,1.0,True,2,True,True,Miguel Hidalgo,19.43914,-99.18815,Entire home/apt,4,2.0,2.0,2.0,True,False,False,False,False,False,True,False,2165.0,2,1125,126,178,60,4.98,5.0,5.0,5.0,5.0,4.96,4.96,False,2,3.65
