,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
8033,17605408.0,within an hour,1.0,0.94,True,4.0,True,False,Copacabana,-22.96542,-43.17872,Shared room,1,1.0,1.0,4.0,"[""Hangers"", ""Iron"", ""Essentials"", ""Washer"", ""Wifi"", ""Kitchen"", ""Elevator""]",True,False,False,False,False,False,False,False,50,4,10,88,4,2,4.0,4.0,4.0,4.0,4.0,4.0,3.75,False,4,0.12
8111,18272783.0,a few days or more,0.14,0.0,False,1.0,True,False,Santa Teresa,-22.91543,-43.18146,Shared room,2,1.0,1.0,1.0,"[""Cable TV"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Essentials"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,150,2,15,365,1,0,0.0,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.02
8202,18979697.0,within an hour,1.0,1.0,False,13.0,True,True,Botafogo,-22.95363,-43.18758,Shared room,1,4.0,1.0,6.0,"[""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""60\"" HDTV with Amazon Prime Video, Apple TV, HBO Max, Netflix, premium cable"", ""Window AC unit"", ""Host greets you"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Security cameras on property"", ""Oven"", ""BBQ grill"", ""Paid parking off premises"", ""Fast wifi \u2013 528 Mbps"", ""Fire extinguisher"", ""First aid kit"", ""Breakfast"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",False,False,False,False,False,False,False,True,60,1,365,87,11,2,4.64,4.82,4.64,4.91,4.91,4.91,4.91,True,12,0.18
8260,17999548.0,within an hour,1.0,1.0,False,13.0,True,True,Botafogo,-22.95419,-43.18737,Shared room,1,3.0,1.0,6.0,"[""Iron"", ""Essentials"", ""Microwave"", ""60\"" HDTV with Amazon Prime Video, Apple TV, HBO Max, Netflix, premium cable"", ""Host greets you"", ""Kitchen"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Security cameras on property"", ""Oven"", ""BBQ grill"", ""Paid parking off premises"", ""Wifi \u2013 48 Mbps"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Breakfast"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,False,False,False,True,60,1,365,98,19,2,4.79,4.89,4.79,5.0,4.84,4.95,4.84,True,12,0.31
8285,19148644.0,within an hour,1.0,1.0,False,13.0,True,True,Botafogo,-22.9546,-43.18756,Shared room,1,4.0,1.0,6.0,"[""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""60\"" HDTV with Amazon Prime Video, Apple TV, HBO Max, Netflix, premium cable"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Security cameras on property"", ""Oven"", ""BBQ grill"", ""Paid parking off premises"", ""Hangers"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Breakfast"", ""Fast wifi \u2013 50 Mbps"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",False,False,False,False,False,False,False,True,60,1,365,96,66,4,4.64,4.67,4.39,4.82,4.85,4.85,4.79,True,12,1.04
8368,19311544.0,within an hour,1.0,1.0,False,2.0,True,True,Laranjeiras,-22.93243,-43.18156,Shared room,1,1.0,1.0,1.0,"[""Hangers"", ""Iron"", ""Essentials"", ""Building staff"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator""]",True,False,False,False,False,False,False,False,52,1,1125,362,23,12,4.96,4.96,4.87,5.0,5.0,5.0,4.91,True,2,0.36
8456,20349839.0,within an hour,1.0,0.8,False,2.0,True,True,Tijuca,-22.93105,-43.24336,Shared room,2,1.0,1.0,2.0,"[""Essentials"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Hangers"", ""Extra pillows and blankets"", ""Building staff"", ""Refrigerator"", ""Drying rack for clothing"", ""Fire extinguisher"", ""Paid washer \u2013 In unit"", ""Bathtub"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,True,False,False,False,False,False,76,18,365,365,40,6,4.75,4.85,4.5,4.98,4.95,4.98,4.8,False,2,0.66
8485,19877867.0,within an hour,1.0,0.0,False,4.0,True,False,Ipanema,-22.9836,-43.20869,Shared room,6,1.0,1.0,8.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Dining table"", ""Toaster"", ""Smoke alarm"", ""Window AC unit"", ""Kitchen"", ""Host greets you"", ""Elevator"", ""Dishwasher"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Cleaning before checkout"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Body soap"", ""Cable TV"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Shower gel"", ""Ceiling fan"", ""Safe"", ""Drying rack for clothing"", ""Hot water kettle"", ""Fire extinguisher"", ""Pocket wifi"", ""Portable fans"", ""First aid kit"", ""Baking sheet"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Outdoor shower"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""39\"" HDTV with HBO Max, Netflix, standard cable""]",True,False,True,True,True,False,True,False,500,2,1125,361,1,0,1.0,3.0,1.0,5.0,5.0,5.0,1.0,False,2,0.03
8502,19889911.0,unknown,0.0,0.0,False,1.0,True,False,Catumbi,-22.9152374,-43.1952934,Shared room,6,1.0,1.0,2.0,"[""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Window AC unit"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""TV with Amazon Prime Video, Netflix, standard cable"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Cleaning before checkout"", ""Security cameras on property"", ""Oven"", ""Wifi"", ""BBQ grill"", ""Freezer"", ""Cable TV"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Building staff"", ""Ceiling fan"", ""Outdoor furniture"", ""Fire extinguisher"", ""First aid kit"", ""Barbecue utensils"", ""Cleaning products"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Backyard"", ""Stove"", ""Shared pool""]",True,False,False,True,False,False,False,True,53,1,1125,153,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
8521,19912122.0,within an hour,1.0,1.0,False,2.0,True,True,Laranjeiras,-22.93181,-43.18044,Shared room,1,1.0,1.0,1.0,"[""Hangers"", ""Iron"", ""Essentials"", ""Building staff"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator""]",True,False,False,False,False,False,False,False,52,1,1125,355,37,17,4.78,4.86,4.7,4.95,4.86,5.0,4.78,True,2,0.64
8594,21113335.0,a few days or more,0.0,0.0,False,2.0,True,False,HumaitÃ¡,-22.95512,-43.19573,Shared room,1,1.0,1.0,6.0,"[""Long term stays allowed""]",False,False,False,False,False,False,False,False,160,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,2,0.0
8623,20638064.0,within an hour,1.0,1.0,False,3.0,True,False,Barra da Tijuca,-22.99751,-43.35014,Shared room,2,1.0,1.0,2.0,"[""Air conditioning"", ""Breakfast"", ""Essentials"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""Shared pool"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,200,3,29,180,6,2,5.0,4.5,4.83,5.0,5.0,5.0,5.0,True,3,0.1
8746,21610928.0,within an hour,1.0,0.86,False,2.0,True,False,Recreio dos Bandeirantes,-23.02203,-43.49285,Shared room,6,1.0,1.0,6.0,"[""Bed linens"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Essentials"", ""Washer"", ""Breakfast"", ""Long term stays allowed"", ""TV"", ""Free parking on premises""]",False,False,False,False,True,False,False,False,85,1,1125,269,5,3,4.6,4.4,4.6,4.8,5.0,4.8,4.8,True,2,0.1
8756,21628354.0,a few days or more,0.0,0.0,False,1.0,True,False,AboliÃ§Ã£o,-22.88491,-43.29834,Shared room,2,1.0,1.0,1.0,"[""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,129,2,1125,89,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
8758,21891203.0,unknown,0.0,1.0,False,1.0,True,True,Centro,-22.89555,-43.18094,Shared room,1,1.0,1.0,1.0,"[""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Elevator"", ""Clothing storage"", ""Children\u2019s dinnerware"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Shampoo"", ""Security cameras on property"", ""Oven"", ""Wifi"", ""Carbon monoxide alarm"", ""TV"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Building staff"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Air conditioning"", ""Fire extinguisher"", ""Pocket wifi"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,True,False,False,False,True,True,50,1,1125,0,34,0,4.65,4.85,4.88,4.82,4.76,4.71,4.82,True,1,0.66
8802,21408441.0,within an hour,0.85,1.0,False,9.0,True,False,Cosme Velho,-22.94459,-43.20708,Shared room,1,3.0,1.0,1.0,"[""First aid kit"", ""Iron"", ""Breakfast"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,False,90,1,1125,365,5,1,4.8,5.0,4.8,4.6,5.0,5.0,5.0,True,9,0.08
8832,21448656.0,unknown,0.0,0.0,False,1.0,True,False,Complexo do AlemÃ£o,-22.85998,-43.27476,Shared room,1,1.0,1.0,1.0,"[""Essentials"", ""Washer"", ""Dryer"", ""Kitchen""]",False,False,False,False,False,False,False,False,900,1,3,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.02
8835,21947684.0,within an hour,1.0,0.44,False,9.0,True,True,JacarepaguÃ¡,-22.96761,-43.39617,Shared room,6,1.0,1.0,6.0,"[""Heating"", ""40\"" TV with standard cable"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Wifi \u2013 34 Mbps"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Toaster"", ""Smoke alarm"", ""Beach essentials"", ""Window AC unit"", ""Kitchen"", ""Elevator"", ""Paid parking lot on premises"", ""Shared gym in building"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Stainless steel gas stove"", ""Wine glasses"", ""BBQ grill"", ""Freezer"", ""Body soap"", ""Cable TV"", ""Free parking on premises"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Building staff"", ""Refrigerator"", ""Drying rack for clothing"", ""Paid street parking off premises"", ""Hot water kettle"", ""Portable fans"", ""First aid kit"", ""Baking sheet"", ""Coffee maker"", ""Bidet"", ""Cleaning products"", ""Hot water"", ""Private patio or balcony"", ""Dishes and silverware"", ""Backyard"", ""Long term stays allowed"", ""Shared pool""]",True,False,True,True,True,False,True,False,100,1,90,347,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,8,0.05
8934,22065837.0,unknown,0.0,0.0,False,1.0,True,False,Guaratiba,-22.95642,-43.57491,Shared room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""Kitchen""]",False,False,False,False,False,False,False,False,900,1,1125,365,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,True,1,0.02
9017,22435615.0,within a day,1.0,1.0,False,1.0,True,True,Recreio dos Bandeirantes,-23.0111,-43.46661,Shared room,16,3.0,1.0,1.0,"[""Bed linens"", ""Free street parking"", ""Essentials"", ""Refrigerator"", ""Fenced garden or backyard"", ""Ceiling fan"", ""Shared patio or balcony"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Host greets you""]",True,False,False,False,False,False,False,False,250,1,1125,358,1,0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,False,1,0.03
9018,22436229.0,within a day,0.63,0.81,False,2.0,True,False,Freguesia (JacarepaguÃ¡),-22.94867,-43.34921,Shared room,2,1.0,1.0,1.0,"[""Bed linens"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Refrigerator"", ""Security cameras on property"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""Elevator"", ""Patio or balcony""]",True,False,False,False,False,False,False,True,79,1,7,358,10,8,5.0,5.0,5.0,5.0,5.0,4.9,5.0,False,2,0.28
9049,22482781.0,within a day,0.7,0.43,False,1.0,True,True,Santa Teresa,-22.92205,-43.18196,Shared room,2,1.0,1.0,0.0,"[""Paid parking off premises"", ""Lockbox"", ""Paid washer \u2013 In unit"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""75\"" HDTV with HBO Max, Netflix"", ""Coffee maker"", ""Refrigerator"", ""Shampoo"", ""Fast wifi \u2013 59 Mbps"", ""Hot water"", ""Paid dryer \u2013 In unit"", ""Long term stays allowed"", ""Kitchen"", ""Central air conditioning"", ""Gym""]",False,False,False,False,True,False,False,False,59,4,1125,364,3,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.09
9259,22656539.0,a few days or more,0.4,0.71,False,1.0,True,True,Ipanema,-22.9844,-43.213,Shared room,1,1.0,1.0,4.0,"[""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Kitchen"", ""Dove conditioner"", ""Elevator"", ""Host greets you"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""Wine glasses"", ""TV"", ""Paid parking off premises"", ""Hangers"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Drying rack for clothing"", ""Dove shampoo"", ""Air conditioning"", ""Cleaning products"", ""Hot water"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,False,False,False,False,214,1,15,365,10,5,4.5,4.5,4.8,5.0,4.7,5.0,4.5,False,1,0.18
9305,23083482.0,a few days or more,0.0,0.0,False,1.0,True,False,Centro,-22.91495,-43.18761,Shared room,1,1.0,1.0,1.0,"[""Fire extinguisher"", ""Hangers"", ""First aid kit"", ""Washer"", ""Wifi"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,False,False,False,False,136,7,15,87,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
9345,22970072.0,within an hour,1.0,1.0,False,2.0,True,False,Vila Isabel,-22.91928,-43.24712,Shared room,16,6.0,1.0,14.0,"[""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Oven"", ""Wifi"", ""BBQ grill"", ""Bread maker"", ""TV with standard cable"", ""Cable TV"", ""Hangers"", ""Smart lock"", ""Refrigerator"", ""Air conditioning"", ""First aid kit"", ""Barbecue utensils"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Shared pool""]",True,False,False,True,False,True,False,False,140,1,1125,365,6,1,4.83,4.67,4.5,5.0,5.0,4.83,5.0,True,2,0.13
9374,23459821.0,within a few hours,1.0,0.99,False,3.0,True,True,Flamengo,-22.93632,-43.17815,Shared room,6,1.0,1.0,7.0,"[""Free dryer \u2013 In unit"", ""Bed linens"", ""Hangers"", ""Dedicated workspace"", ""Cooking basics"", ""Essentials"", ""Washer"", ""Refrigerator"", ""Cleaning products"", ""Security cameras on property"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,True,False,False,True,65,1,1125,358,15,12,3.93,4.2,3.93,4.47,4.13,4.87,4.27,False,3,0.45
9403,23156760.0,within an hour,1.0,1.0,False,2.0,True,True,Flamengo,-22.93147,-43.17701,Shared room,2,2.0,1.0,2.0,"[""Hangers"", ""Free street parking"", ""Essentials"", ""Host greets you"", ""Shampoo"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,False,False,False,False,170,10,30,365,2,1,5.0,3.0,5.0,5.0,5.0,5.0,5.0,True,2,0.04
9475,23247845.0,within an hour,1.0,0.0,False,1.0,True,True,Copacabana,-22.98053,-43.19146,Shared room,3,2.0,1.0,1.0,"[""Dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Toaster"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Cooking basics"", ""Ethernet connection"", ""Shampoo"", ""Clothing storage: closet, wardrobe, and dresser"", ""Wifi"", ""Oven"", ""Wine glasses"", ""Freezer"", ""Body soap"", ""Cable TV"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Building staff"", ""Ceiling fan"", ""Beachfront"", ""Drying rack for clothing"", ""Trash compactor"", ""Air conditioning"", ""Portable fans"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Dishes and silverware"", ""Rice maker"", ""Stove"", ""50\"" HDTV with standard cable, Netflix""]",True,False,True,True,False,False,False,False,799,7,8,180,6,0,4.6,4.6,4.8,5.0,4.6,4.8,4.8,True,1,0.11
9479,23253930.0,a few days or more,0.3,0.67,False,7.0,True,False,Flamengo,-22.93874,-43.17797,Shared room,1,2.0,1.0,9.0,"[""Dryer"", ""Free street parking"", ""Iron"", ""Microwave"", ""Washer"", ""Host greets you"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Oven"", ""Wifi"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Bathtub"", ""First aid kit"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,False,False,False,False,200,3,365,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,7,0.0
9495,24160103.0,unknown,0.0,0.0,False,1.0,True,False,Madureira,-22.87875,-43.32966,Shared room,4,1.0,1.0,1.0,"[""Air conditioning"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,False,48,30,30,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
9726,25325269.0,within an hour,1.0,1.0,False,5.0,True,True,Vidigal,-22.99734,-43.24104,Shared room,16,4.0,1.0,30.0,"[""Heating"", ""Dryer"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Oven"", ""Wifi"", ""TV"", ""Free parking on premises"", ""Smart lock"", ""Refrigerator"", ""Patio or balcony"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,False,True,True,False,55,1,60,354,20,10,4.7,4.7,4.5,4.8,4.65,4.7,4.75,True,2,0.42
9970,27954703.0,within an hour,0.8,0.11,False,7.0,True,False,Rio Comprido,-22.92114,-43.21359,Shared room,4,1.0,1.0,4.0,"[""Paid parking off premises"", ""Fire extinguisher"", ""Free street parking"", ""Essentials"", ""Washer"", ""Host greets you"", ""Security cameras on property"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,False,False,False,True,75,2,1125,107,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,7,0.0
9980,27958935.0,within an hour,0.8,0.11,False,7.0,True,False,Tijuca,-22.92079,-43.21562,Shared room,7,1.0,1.0,7.0,"[""Air conditioning"", ""Paid parking on premises"", ""Hangers"", ""Free street parking"", ""Iron"", ""Essentials"", ""Building staff"", ""Security cameras on property"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Patio or balcony""]",True,False,False,False,False,False,False,True,56,1,1125,126,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,False,7,0.05
10046,28515377.0,within an hour,1.0,0.94,True,4.0,True,False,Copacabana,-22.96439,-43.17961,Shared room,1,1.0,1.0,6.0,"[""Cooking basics"", ""Iron"", ""Washer"", ""Refrigerator"", ""Oven"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Elevator""]",True,False,False,False,False,False,False,False,50,3,30,89,10,5,4.7,4.7,4.6,4.9,4.8,4.9,4.5,False,4,0.22
10100,28229240.0,within an hour,1.0,1.0,False,11.0,True,False,Engenho Novo,-22.90639,-43.26774,Shared room,16,4.0,1.0,26.0,"[""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,False,False,False,False,94,2,90,365,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,11,0.04
10119,28667606.0,a few days or more,0.0,0.0,False,1.0,True,False,Leme,-22.96372,-43.17279,Shared room,1,1.0,1.0,1.0,"[""Air conditioning"", ""Hangers"", ""First aid kit"", ""Iron"", ""Essentials"", ""Washer"", ""Breakfast"", ""Shampoo"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",False,False,False,False,False,False,False,False,300,7,30,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
10168,29301941.0,unknown,0.0,1.0,False,4.0,True,False,Recreio dos Bandeirantes,-23.00959,-43.46906,Shared room,7,7.0,1.0,8.0,"[""Free street parking"", ""Beach essentials"", ""Essentials"", ""Microwave"", ""Pool"", ""Kitchen"", ""Host greets you"", ""Elevator"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""BBQ grill"", ""TV"", ""Refrigerator"", ""Patio or balcony"", ""Gym"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Breakfast"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Backyard"", ""Stove""]",True,False,False,False,False,False,False,False,145,1,30,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,4,0.0
10169,29302110.0,unknown,0.0,1.0,False,4.0,True,False,Recreio dos Bandeirantes,-23.00959,-43.46906,Shared room,6,7.0,1.0,6.0,"[""Free street parking"", ""Beach essentials"", ""Essentials"", ""Microwave"", ""Pool"", ""Kitchen"", ""Host greets you"", ""Elevator"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""BBQ grill"", ""TV"", ""Refrigerator"", ""Patio or balcony"", ""Gym"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Breakfast"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Backyard"", ""Stove""]",True,False,False,False,False,False,False,False,145,1,30,365,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.04
10372,29790478.0,within a few hours,0.97,0.47,False,6.0,True,True,Lagoa,-22.96427,-43.19861,Shared room,8,1.0,1.0,8.0,"[""Air conditioning"", ""Gym"", ""Essentials"", ""Refrigerator"", ""Coffee maker"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Patio or balcony"", ""Shared pool"", ""TV""]",True,False,False,False,False,False,False,False,250,1,15,352,3,0,4.5,5.0,4.0,5.0,5.0,5.0,5.0,True,6,0.08
10409,30084623.0,a few days or more,0.2,1.0,False,1.0,True,False,Centro,-22.90891,-43.18963,Shared room,1,1.0,1.0,4.0,"[""Hangers"", ""Iron"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,False,False,False,False,90,2,30,364,1,0,0.0,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.02
10410,29825824.0,a few days or more,0.0,0.0,False,1.0,True,False,Parque Anchieta,-22.83334,-43.41251,Shared room,10,5.0,1.0,4.0,"[""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Breakfast"", ""Shampoo"", ""Security cameras on property"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Free parking on premises""]",True,False,False,False,False,False,False,True,70,10,1125,180,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
10441,30120486.0,unknown,0.0,0.0,False,1.0,True,False,Vidigal,-22.99185,-43.23597,Shared room,4,1.0,1.0,2.0,"[""Air conditioning"", ""Iron"", ""Breakfast"", ""Washer"", ""Hot water"", ""Wifi"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,False,137,2,2,364,1,0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,True,1,0.02
10469,30152650.0,a few days or more,0.0,1.0,False,1.0,True,False,Ramos,-22.84737,-43.25117,Shared room,1,1.0,1.0,1.0,"[""Hangers"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,False,50,1,30,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
10703,30727417.0,within an hour,1.0,0.94,True,4.0,True,False,Copacabana,-22.96512,-43.18018,Shared room,1,1.0,1.0,1.0,"[""Hangers"", ""Iron"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator""]",True,False,False,False,False,False,False,False,50,3,30,359,5,2,4.0,4.2,3.8,4.6,4.8,5.0,4.0,False,4,0.11
10738,31150664.0,a few days or more,0.3,0.67,False,7.0,True,False,Flamengo,-22.93896,-43.17659,Shared room,1,2.0,1.0,9.0,"[""Dryer"", ""Free street parking"", ""Iron"", ""Microwave"", ""Washer"", ""Host greets you"", ""Kitchen"", ""Bed linens"", ""Cooking basics"", ""Oven"", ""Wifi"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Bathtub"", ""First aid kit"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,False,False,False,False,200,3,365,365,2,0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,True,7,0.06
