,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
6011,30542402.0,a few days or more,0.0,0.29,False,1,True,True,CoyoacÃ¡n,19.35078,-99.14868,Private room,4,1.5,1.0,1.0,True,False,False,False,False,False,True,True,320.0,1,1125,365,15,0,4.6,5.0,4.33,4.87,5.0,5.0,4.6,False,1,0.32
6014,30269685.0,within an hour,1.0,0.93,False,2,True,True,CuauhtÃ©moc,19.41307,-99.17098,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,690.0,2,14,43,33,1,4.97,4.97,4.91,5.0,4.97,4.91,4.94,False,2,0.71
6015,30270078.0,within an hour,1.0,1.0,False,33,True,True,CuauhtÃ©moc,19.42729,-99.17424,Private room,2,1.0,1.0,1.0,True,True,False,False,False,True,False,True,659.0,1,1125,338,18,3,4.56,4.61,4.5,4.72,4.67,4.78,4.56,True,33,0.39
6016,30272161.0,a few days or more,0.0,0.0,False,1,True,False,Iztapalapa,19.38422,-99.02704,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,True,222.0,3,1125,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6017,30556427.0,within a day,1.0,0.0,False,1,True,True,Miguel Hidalgo,19.4428,-99.18012,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,False,450.0,2,1125,17,8,0,4.88,4.75,4.75,4.88,5.0,5.0,4.88,True,1,0.18
6018,30557079.0,within an hour,1.0,0.9,False,3,True,True,CoyoacÃ¡n,19.33088,-99.15352,Private room,2,1.0,1.0,1.0,True,True,True,False,True,False,False,True,369.0,2,30,87,5,3,5.0,4.8,4.2,4.4,4.6,4.8,4.8,False,3,0.12
6029,30289746.0,unknown,0.0,0.0,False,1,True,True,Gustavo A. Madero,19.50989,-99.12419,Private room,4,1.0,1.0,2.0,True,True,False,False,False,False,False,False,800.0,2,1125,177,2,0,3.0,3.0,2.5,4.5,2.5,3.5,2.5,True,1,0.06
6034,30592032.0,within an hour,0.67,1.0,False,1,True,True,Gustavo A. Madero,19.51199,-99.16029,Private room,2,1.0,2.0,2.0,True,False,True,False,True,False,False,False,400.0,1,30,178,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.92
6041,30676951.0,within an hour,1.0,0.98,True,11,True,True,Gustavo A. Madero,19.486322,-99.128258,Private room,2,1.5,1.0,2.0,True,False,False,True,False,False,True,False,400.0,1,1125,361,57,14,4.77,4.96,4.88,5.0,4.95,4.95,4.79,True,11,1.25
6042,30677831.0,within an hour,1.0,0.0,False,1,True,True,Miguel Hidalgo,19.43975,-99.1793,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,False,599.0,1,1125,8,106,0,4.95,4.92,4.98,4.98,4.94,4.97,4.91,False,1,2.3
6043,30687177.0,within a few hours,1.0,0.89,True,2,True,True,CuauhtÃ©moc,19.43424,-99.15419,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,True,True,899.0,5,1125,88,12,0,5.0,5.0,4.92,5.0,5.0,5.0,4.92,False,2,0.28
6047,31037719.0,within an hour,0.97,0.99,False,2,True,True,CuauhtÃ©moc,19.41338,-99.15455,Private room,2,1.0,1.0,1.0,True,True,True,False,False,False,False,True,489.0,1,360,334,155,64,4.65,4.68,4.78,4.75,4.65,4.83,4.64,True,2,4.95
6048,30689393.0,within an hour,1.0,0.96,True,1,True,True,Gustavo A. Madero,19.50637,-99.13377,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,390.0,1,1125,112,88,37,4.97,4.95,4.98,4.95,4.9,4.93,4.94,True,1,1.92
6049,31038877.0,within an hour,0.94,0.84,False,38,True,True,CuauhtÃ©moc,19.44064,-99.16496,Private room,3,1.0,1.0,2.0,True,False,False,False,False,False,False,True,688.0,2,1125,354,11,1,4.55,4.73,4.45,4.73,4.64,4.91,4.73,False,8,0.31
6051,30690532.0,within an hour,0.79,0.99,True,9,True,True,CuauhtÃ©moc,19.40689,-99.16144,Private room,2,1.5,1.0,1.0,True,False,False,False,False,False,False,False,560.0,1,1125,245,2,0,5.0,5.0,4.5,5.0,5.0,5.0,4.5,True,6,0.05
6053,31041007.0,within a day,1.0,0.87,False,2,True,False,Miguel Hidalgo,19.43606,-99.18163,Private room,2,1.0,1.0,1.0,True,False,True,False,False,False,False,False,430.0,2,28,0,26,9,4.8,5.0,4.88,5.0,5.0,4.88,4.92,False,1,0.57
6054,30691820.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.40654,-99.17657,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,450.0,1,17,0,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.1
6055,31049912.0,unknown,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.44054,-99.21,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,700.0,7,1125,180,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6062,31056290.0,within an hour,1.0,1.0,True,5,True,True,Benito JuÃ¡rez,19.39877,-99.15341,Private room,2,1.0,1.0,1.0,True,False,True,False,True,False,False,False,300.0,3,180,0,1,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,False,5,0.1
6063,30697115.0,a few days or more,0.0,0.0,False,2,True,True,Ãlvaro ObregÃ³n,19.33251,-99.19636,Private room,4,3.0,4.0,3.0,True,False,False,False,False,False,False,False,800.0,2,2,359,1,0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,False,2,0.02
6064,31057449.0,within an hour,1.0,1.0,True,4,True,True,Benito JuÃ¡rez,19.38254757,-99.16045555,Private room,1,1.5,1.0,1.0,True,False,False,False,False,False,False,False,291.0,1,90,290,35,21,4.8,4.83,4.74,4.97,4.97,4.97,4.74,True,4,0.78
6066,30705343.0,within an hour,1.0,0.5,False,3,True,True,CuauhtÃ©moc,19.41284,-99.17196,Private room,1,1.0,1.0,2.0,True,True,False,True,False,False,False,False,699.0,1,600,342,7,0,4.67,4.33,4.5,4.33,4.33,4.83,4.5,False,3,0.15
6067,30716450.0,within an hour,1.0,1.0,False,6,True,True,Ãlvaro ObregÃ³n,19.34342,-99.24221,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,True,999.0,2,30,361,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,6,0.0
6071,31059051.0,within a few hours,1.0,1.0,False,1,True,False,Tlalpan,19.29647,-99.13169,Private room,1,1.0,1.0,1.0,True,False,False,False,True,False,False,False,250.0,3,60,149,16,2,4.88,4.94,4.94,5.0,4.94,5.0,4.81,False,1,0.36
6072,30726699.0,unknown,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.38923,-99.15874,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,False,False,400.0,3,7,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6076,30728901.0,within an hour,1.0,1.0,True,7,True,True,Tlalpan,19.21518,-99.23,Private room,6,1.0,3.0,4.0,True,True,False,False,True,False,False,False,4200.0,1,1125,362,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,7,0.0
6078,31072443.0,within an hour,1.0,0.95,False,3,True,True,Iztacalco,19.39725,-99.09595,Private room,2,1.5,1.0,1.0,True,False,False,False,True,False,False,True,610.0,1,1125,155,67,16,4.64,4.72,4.72,4.75,4.79,4.82,4.7,True,3,1.48
6081,30734316.0,within an hour,1.0,1.0,True,1,True,True,CuauhtÃ©moc,19.42456,-99.17079,Private room,3,1.5,1.0,3.0,True,False,True,False,True,False,False,True,600.0,5,1125,236,50,21,4.84,4.9,4.9,4.94,4.84,5.0,4.82,False,1,1.14
6089,31099048.0,unknown,0.0,0.0,False,1,True,True,CoyoacÃ¡n,19.34902,-99.12984,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,True,348.0,5,1125,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6091,30744303.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.41274,-99.16633,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,267.0,1,1125,167,94,47,4.65,4.73,4.59,4.7,4.53,4.98,4.62,True,9,2.13
6093,30744515.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.41424,-99.16814,Private room,3,0.0,1.0,1.0,True,False,False,False,False,False,False,False,354.0,1,1125,160,113,39,4.58,4.79,4.54,4.74,4.48,4.98,4.62,True,9,2.63
6094,31102638.0,within an hour,1.0,0.0,False,1,True,True,Miguel Hidalgo,19.40182,-99.17083,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,260.0,2,1125,0,8,0,5.0,5.0,4.88,5.0,5.0,5.0,5.0,False,1,0.18
6097,30744835.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.41435,-99.1662,Private room,3,1.0,1.0,2.0,True,False,False,False,False,False,False,False,356.0,1,1125,167,121,32,4.51,4.75,4.58,4.63,4.43,4.93,4.68,True,9,2.64
6099,31104872.0,a few days or more,0.0,0.0,False,2,True,False,Benito JuÃ¡rez,19.37289,-99.17614,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,450.0,7,1125,179,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
6100,30745022.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.41503,-99.16762,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,340.0,1,1125,160,102,29,4.49,4.69,4.51,4.66,4.48,4.97,4.58,True,9,2.24
6102,30751377.0,a few days or more,0.0,1.0,False,1,True,False,Xochimilco,19.27424,-99.1268,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,250.0,1,1125,90,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6104,31117515.0,within a few hours,1.0,0.82,True,7,True,True,Miguel Hidalgo,19.42518,-99.22307,Private room,4,1.5,2.0,4.0,True,True,False,False,False,False,True,True,800.0,1,375,365,40,1,4.69,4.77,4.46,4.97,4.9,4.97,4.56,False,7,0.96
6105,30753111.0,within an hour,1.0,0.98,True,4,True,True,CuauhtÃ©moc,19.41203,-99.17773,Private room,1,1.0,1.0,1.0,False,True,False,False,True,False,False,False,785.0,2,30,316,199,22,4.94,4.96,4.93,4.95,4.95,4.97,4.92,False,3,4.32
6106,31120471.0,within an hour,1.0,1.0,True,2,True,True,Benito JuÃ¡rez,19.37493,-99.17019,Private room,2,1.0,1.0,1.0,True,True,True,False,True,False,False,False,647.0,1,1125,339,126,57,4.96,4.99,5.0,4.98,4.98,5.0,4.96,True,2,2.89
6107,30761663.0,within an hour,1.0,0.2,False,2,True,False,Benito JuÃ¡rez,19.37166,-99.16933,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,True,280.0,7,1125,327,6,0,4.2,5.0,4.0,5.0,4.8,5.0,4.2,False,2,0.13
6110,31122960.0,a few days or more,0.0,0.0,False,7,True,False,CoyoacÃ¡n,19.34736,-99.16331,Private room,2,1.0,1.0,1.0,True,True,False,True,False,False,False,False,5509.0,1,1125,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,3,0.0
6114,31128857.0,unknown,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.38304,-99.17881,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,899.0,1,7,0,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,1,0.0
6116,31138910.0,unknown,0.0,1.0,False,2,True,False,Gustavo A. Madero,19.46929,-99.12448,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,700.0,1,10,365,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,0.09
6118,30771926.0,a few days or more,0.0,0.0,False,2,True,True,Azcapotzalco,19.46493,-99.15686,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,500.0,3,1125,179,1,0,0.0,4.78,4.75,4.83,4.81,4.84,4.72,False,2,0.03
6120,31143303.0,within a few hours,1.0,0.82,True,7,True,True,Miguel Hidalgo,19.42497,-99.22462,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,True,True,800.0,1,1125,365,21,4,4.86,4.86,4.52,4.95,4.95,5.0,4.67,False,7,0.5
6121,30794418.0,within an hour,1.0,0.98,True,4,True,True,CuauhtÃ©moc,19.40572,-99.1696,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,250.0,5,1125,30,23,1,4.87,4.91,4.83,4.96,4.96,5.0,4.91,False,4,0.5
6123,31149035.0,within an hour,0.83,0.87,False,4,True,True,Azcapotzalco,19.49022,-99.18402,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,209.0,5,1125,360,11,2,4.55,5.0,4.55,5.0,4.73,4.18,4.64,False,4,0.26
6126,30799600.0,within a day,1.0,0.67,False,1,True,True,Tlalpan,19.28588,-99.13359,Private room,1,6.0,7.0,7.0,True,True,False,False,True,False,False,False,400.0,7,1125,365,4,0,4.0,4.0,4.5,4.25,4.5,4.5,3.75,True,1,0.09
6127,31164453.0,a few days or more,0.33,0.0,False,2,True,True,CoyoacÃ¡n,19.32377,-99.12119,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,False,False,279.0,2,1125,121,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,2,0.0
6128,30801007.0,within an hour,1.0,1.0,False,6,True,True,Ãlvaro ObregÃ³n,19.34378,-99.24213,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,False,799.0,3,30,361,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,True,6,0.0
6129,31165418.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.41295,-99.1665,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,450.0,1,1125,153,107,33,4.5,4.71,4.5,4.83,4.56,4.98,4.54,True,9,2.39
6130,30817412.0,a few days or more,0.0,0.0,False,2,True,False,CuauhtÃ©moc,19.46336,-99.13446,Private room,2,1.0,2.0,2.0,True,False,False,False,False,False,False,False,600.0,1,1125,179,1,0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,True,1,0.03
6131,31165803.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.41318,-99.16805,Private room,2,1.0,1.0,1.0,False,False,True,False,False,False,False,False,343.0,1,1125,161,81,31,4.51,4.74,4.49,4.58,4.37,4.95,4.67,True,9,1.94
6132,31165994.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.41494,-99.16622,Private room,2,1.0,1.0,1.0,False,False,False,False,False,False,False,False,369.0,1,1125,179,77,32,4.43,4.73,4.4,4.7,4.42,5.0,4.65,True,9,1.74
6135,31166392.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.41468,-99.166,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,307.0,1,1125,151,97,47,4.34,4.56,4.49,4.65,4.32,4.93,4.43,True,9,2.21
6137,30828709.0,within an hour,1.0,0.98,False,14,True,True,CuauhtÃ©moc,19.4046,-99.14558,Private room,2,2.0,1.0,1.0,True,False,True,False,True,True,False,False,230.0,1,80,169,19,5,4.63,4.63,4.42,4.89,4.95,4.74,4.68,False,13,0.51
6138,31166655.0,within an hour,0.98,1.0,False,9,True,True,CuauhtÃ©moc,19.41484,-99.16623,Private room,2,1.5,1.0,1.0,True,False,False,False,False,False,False,False,421.0,1,1125,175,110,47,4.55,4.72,4.45,4.65,4.48,4.94,4.63,True,9,2.5
6140,31172505.0,unknown,0.0,1.0,False,1,True,False,Benito JuÃ¡rez,19.36827,-99.17454,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,True,850.0,1,1125,179,13,1,4.92,4.92,4.92,5.0,5.0,5.0,4.92,True,1,0.33
6141,31172579.0,within an hour,1.0,0.98,True,3,True,True,Azcapotzalco,19.46604,-99.16743,Private room,1,1.5,2.0,1.0,True,False,False,False,False,False,False,False,210.0,2,1125,173,32,17,4.78,4.75,4.94,5.0,4.97,4.88,4.81,False,3,0.73
6144,30853727.0,within an hour,1.0,1.0,False,1,True,False,Miguel Hidalgo,19.44996,-99.17941,Private room,2,1.0,1.0,1.0,True,False,True,False,False,False,False,False,399.0,1,7,179,9,5,4.78,4.89,4.67,4.89,4.89,4.89,4.89,True,1,0.2
6149,30859823.0,within an hour,1.0,1.0,False,12,True,True,CuauhtÃ©moc,19.41313,-99.17817,Private room,2,2.0,1.0,1.0,True,True,False,True,True,False,False,True,449.0,1,1125,355,221,56,4.54,4.67,4.64,4.83,4.84,4.92,4.56,True,12,4.81
6150,30865440.0,within an hour,1.0,1.0,False,1,True,True,Benito JuÃ¡rez,19.39035,-99.17489,Private room,1,1.0,1.0,1.0,False,False,False,False,False,False,False,False,253.0,1,90,134,46,25,4.93,4.93,4.91,4.98,4.96,5.0,5.0,True,1,1.02
6153,31189720.0,within a few hours,1.0,1.0,False,2,True,True,CuauhtÃ©moc,19.42081,-99.14609,Private room,2,1.0,1.0,3.0,True,False,True,False,False,False,False,True,280.0,1,30,90,5,3,4.6,4.8,4.8,4.8,4.8,4.8,4.6,False,1,0.14
6156,31190740.0,unknown,0.0,0.0,False,1,True,False,Miguel Hidalgo,19.45618,-99.17162,Private room,2,1.0,1.0,2.0,True,False,False,False,False,False,False,False,326.0,2,2,365,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
6157,31190931.0,within an hour,1.0,1.0,False,20,True,True,CuauhtÃ©moc,19.41988,-99.15041,Private room,1,1.0,1.0,1.0,True,False,True,True,False,False,False,True,312.0,3,1125,359,10,2,4.8,5.0,4.8,4.7,4.8,4.8,4.6,True,18,0.22
6159,31194824.0,within an hour,1.0,0.88,False,3,True,True,CuauhtÃ©moc,19.43203,-99.16321,Private room,1,1.0,1.0,1.0,True,False,True,False,False,False,False,False,420.0,2,1125,327,20,3,4.85,5.0,4.9,4.95,4.95,5.0,4.9,False,3,0.45
6161,30904133.0,a few days or more,0.0,0.0,False,1,True,True,Ãlvaro ObregÃ³n,19.31725,-99.21925,Private room,1,1.0,1.0,0.0,True,True,False,False,False,False,False,False,232.0,1,1125,331,9,0,5.0,5.0,5.0,4.89,5.0,5.0,5.0,True,1,0.2
6162,30908617.0,within an hour,1.0,1.0,False,1,True,True,Miguel Hidalgo,19.40291,-99.17253,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,False,500.0,2,31,88,9,0,4.89,4.67,4.89,5.0,5.0,5.0,4.78,True,1,0.2
6163,31210926.0,within an hour,1.0,0.99,False,2,True,True,Tlalpan,19.29497,-99.146,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,True,450.0,1,1125,293,135,36,4.81,4.8,4.75,4.9,4.87,4.9,4.74,False,2,3.04
6166,31222901.0,unknown,0.0,0.6,False,1,True,False,CuauhtÃ©moc,19.41705,-99.16302,Private room,2,1.0,1.0,1.0,True,False,True,False,True,False,False,False,800.0,1,7,90,3,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.24
6168,31236565.0,within an hour,1.0,1.0,True,5,True,True,Benito JuÃ¡rez,19.39842,-99.16253,Private room,1,1.0,1.0,2.0,True,True,True,True,True,False,False,True,579.0,2,60,312,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.07
6170,31237949.0,within an hour,1.0,0.98,True,11,True,True,Gustavo A. Madero,19.486322,-99.128258,Private room,1,1.5,1.0,1.0,True,False,False,True,False,False,True,False,250.0,1,1125,304,54,16,4.78,4.89,4.83,4.93,4.91,4.94,4.57,True,11,1.2
6171,30921822.0,within a few hours,0.67,0.71,False,1,True,True,Azcapotzalco,19.46496,-99.15452,Private room,1,1.0,1.0,1.0,True,False,False,False,False,False,False,False,420.0,2,1125,89,19,4,4.84,4.89,4.89,4.84,5.0,4.68,4.89,False,1,0.43
6172,31242725.0,unknown,0.0,0.0,False,1,True,True,CuauhtÃ©moc,19.46338,-99.15613,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,False,420.0,4,1125,177,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,1,0.0
6173,30930879.0,within an hour,1.0,0.99,False,10,True,True,Tlalpan,19.29163,-99.15563,Private room,2,1.0,1.0,1.0,True,True,False,False,False,False,False,True,550.0,2,1125,325,20,5,4.5,4.55,4.65,4.7,4.9,5.0,4.5,True,9,0.48
6175,31259225.0,within a few hours,1.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.36679,-99.13801,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,True,True,700.0,1,1125,365,7,0,4.86,5.0,4.57,4.57,4.71,5.0,5.0,False,1,0.16
6176,31259834.0,within a few hours,1.0,1.0,True,2,True,True,Iztacalco,19.39993,-99.13404,Private room,1,1.0,1.0,1.0,True,True,False,False,True,False,False,True,250.0,2,1125,264,93,23,4.86,4.95,4.88,4.96,4.99,4.9,4.88,True,2,2.08
6177,30932010.0,within an hour,1.0,0.73,True,1,True,False,Tlalpan,19.28159,-99.19186,Private room,1,1.0,1.0,1.0,True,True,False,False,False,False,False,True,415.0,28,1125,155,11,5,5.0,5.0,4.91,5.0,5.0,4.73,5.0,False,1,0.26
6184,31285561.0,unknown,0.0,0.0,False,2,True,False,Benito JuÃ¡rez,19.39672,-99.16976,Private room,1,1.0,1.0,1.0,True,True,False,False,False,False,False,False,250.0,1,1125,265,1,0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,True,2,0.02
6187,31287530.0,within a few hours,1.0,1.0,False,7,True,True,Ãlvaro ObregÃ³n,19.34144,-99.20145,Private room,1,1.0,2.0,1.0,True,False,False,False,False,False,False,False,365.0,1,1125,172,11,3,4.45,4.82,4.27,4.73,4.82,4.73,4.18,True,7,0.25
6188,30956554.0,within an hour,1.0,1.0,False,4,True,True,Benito JuÃ¡rez,19.38095,-99.16003,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,True,True,397.0,4,180,2,18,10,4.67,4.61,4.72,4.67,4.72,4.67,4.72,True,4,0.42
6190,30957162.0,within an hour,1.0,0.99,False,10,True,True,Tlalpan,19.29169,-99.15554,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,True,550.0,2,60,355,8,2,4.63,5.0,4.75,4.88,4.88,5.0,4.63,True,9,0.2
6191,31290646.0,within a few hours,1.0,0.67,False,2,True,False,CoyoacÃ¡n,19.34814,-99.15228,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,250.0,1,15,264,9,0,4.89,4.78,4.89,5.0,4.89,4.89,4.89,False,2,0.2
6194,31293685.0,unknown,0.0,1.0,False,1,True,True,CoyoacÃ¡n,19.35353,-99.15893,Private room,1,1.0,1.0,1.0,True,True,False,False,False,False,False,False,350.0,2,10,358,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.05
6195,31296501.0,within a few hours,1.0,1.0,False,1,True,False,Gustavo A. Madero,19.50441337,-99.12646197,Private room,4,1.5,1.0,1.0,True,True,False,False,True,False,False,False,350.0,1,1125,264,6,3,4.4,4.8,4.8,4.8,4.6,5.0,4.4,True,1,0.15
6196,30961955.0,within a few hours,1.0,0.91,False,2,True,True,Ãlvaro ObregÃ³n,19.35321,-99.24546,Private room,2,2.0,2.0,2.0,True,False,False,False,False,False,False,False,300.0,1,1125,161,10,2,4.8,4.9,5.0,4.9,4.7,5.0,4.9,False,2,0.22
6200,30965702.0,within a few hours,1.0,0.91,False,2,True,True,Ãlvaro ObregÃ³n,19.35179,-99.24682,Private room,2,1.5,1.0,1.0,True,False,False,False,False,False,False,False,300.0,1,1125,161,17,12,4.88,4.94,4.94,4.94,5.0,4.88,4.76,True,2,0.39
6201,31308321.0,unknown,0.0,0.0,False,1,True,False,Benito JuÃ¡rez,19.36973,-99.17317,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,True,1500.0,1,1125,180,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.07
6203,30990149.0,within an hour,1.0,0.97,False,7,True,True,Benito JuÃ¡rez,19.39482,-99.17747,Private room,1,1.5,1.0,1.0,True,False,False,False,True,False,False,True,206.0,28,1125,0,5,3,5.0,5.0,4.6,5.0,5.0,5.0,4.8,False,7,0.12
6224,31316765.0,within a day,1.0,0.0,False,1,True,True,Benito JuÃ¡rez,19.37015,-99.13927,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,300.0,1,1125,363,2,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,True,1,0.05
6225,31515786.0,within a day,0.75,1.0,False,2,True,True,Ãlvaro ObregÃ³n,19.35592,-99.17397,Private room,2,1.0,1.0,1.0,True,False,False,True,False,False,False,False,435.0,1,1125,365,30,10,4.93,4.87,4.93,4.97,4.97,5.0,4.83,True,2,0.67
6230,31337201.0,within an hour,1.0,1.0,True,1,True,True,Ãlvaro ObregÃ³n,19.35861,-99.19784,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,600.0,1,25,163,97,32,4.97,4.96,4.97,5.0,5.0,4.98,4.97,True,1,2.22
6235,31340300.0,within an hour,1.0,0.99,True,3,True,True,Benito JuÃ¡rez,19.40271,-99.15541,Private room,2,1.0,1.0,1.0,False,False,False,False,False,False,False,False,255.0,1,1125,164,143,43,4.87,4.92,4.94,4.87,4.9,4.97,4.85,False,3,3.17
6236,31537704.0,within a few hours,1.0,0.9,True,4,True,True,Miguel Hidalgo,19.43844,-99.18935,Private room,2,1.0,1.0,1.0,True,False,False,False,True,False,False,True,550.0,1,15,71,247,64,4.83,4.86,4.91,4.89,4.9,4.91,4.79,False,4,5.51
6237,31340772.0,unknown,0.0,0.0,False,2,True,True,Iztapalapa,19.37322,-99.13457,Private room,1,1.5,1.0,1.0,True,False,False,False,False,False,False,True,300.0,3,1125,0,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.03
6240,31358051.0,within a day,1.0,0.14,False,2,True,True,Miguel Hidalgo,19.44959,-99.16504,Private room,4,1.0,2.0,3.0,True,True,True,False,False,False,True,True,465.0,2,5,65,9,0,5.0,5.0,4.89,5.0,5.0,4.78,4.89,False,2,0.2
6245,31561746.0,within an hour,0.9,0.91,False,5,True,True,CoyoacÃ¡n,19.3419,-99.16903,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,300.0,12,1125,182,8,4,4.88,4.88,4.63,5.0,5.0,4.88,4.38,False,5,0.19
6248,31565638.0,a few days or more,0.0,0.0,False,2,True,True,Miguel Hidalgo,19.43658,-99.2091,Private room,2,1.0,1.0,1.0,True,False,False,False,False,False,False,False,899.0,2,30,179,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.02
6249,31372519.0,unknown,0.0,0.0,False,6,True,True,CoyoacÃ¡n,19.35666,-99.17202,Private room,2,2.5,1.0,1.0,True,True,False,False,False,False,False,False,800.0,2,15,211,0,0,4.7,4.78,4.75,4.83,4.81,4.84,4.72,False,6,0.0
