,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,wifi,private_entrance,closet,cable_tv,dedicated_workspace,smart_lock,smoke_alarm,security_cameras,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
3953,9842928.0,unknown,0.0,0.0,False,1.0,True,True,Botafogo,-22.95252,-43.18801,Private room,2,1.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Host greets you"", ""Elevator"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Oven"", ""Wifi"", ""Table corner guards"", ""TV with standard cable"", ""Cable TV"", ""Hangers"", ""Refrigerator"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,False,False,False,False,380,3,30,0,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,False,1,0.02
3954,9678583.0,within an hour,1.0,1.0,False,2.0,True,False,Cosme Velho,-22.93992,-43.19745,Private room,1,1.0,1.0,1.0,"[""Hangers"", ""Hair dryer"", ""Iron"", ""Washer"", ""Shampoo"", ""Wifi"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,False,150,1,2,365,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.03
3960,9693021.0,within a day,0.83,0.03,False,2.0,True,False,Copacabana,-22.9834,-43.19301,Private room,1,1.0,1.0,1.0,"[""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Beach essentials"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""TV with standard cable"", ""Cable TV"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Fire extinguisher"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,False,False,False,False,96,3,1125,334,15,0,4.93,4.87,5.0,4.93,4.93,5.0,4.93,False,2,0.18
3961,9696438.0,within an hour,1.0,0.97,False,3.0,True,True,Copacabana,-22.974913,-43.1904584,Private room,1,1.0,1.0,1.0,"[""Paid valet parking on premises \u2013 1 space"", ""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Window AC unit"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Private entrance"", ""Cooking basics"", ""Hair dryer"", ""HDTV with standard cable"", ""Wifi"", ""Oven"", ""Freezer"", ""Dryer \u2013\u00a0In unit"", ""Cable TV"", ""Hangers"", ""Refrigerator"", ""Ceiling fan"", ""Paid street parking off premises"", ""Nivea body soap"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Gas stove""]",True,True,False,True,False,False,False,False,95,3,364,113,50,21,4.82,4.82,4.84,4.98,4.88,4.98,4.76,True,3,0.61
3976,9712288.0,a few days or more,0.0,0.0,False,1.0,True,False,Recreio dos Bandeirantes,-23.02815,-43.48662,Private room,3,1.0,1.0,2.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""First aid kit"", ""Hot tub"", ""Long term stays allowed"", ""TV with standard cable"", ""Free parking on premises""]",False,False,False,True,False,False,False,False,301,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
3977,9712990.0,a few days or more,0.0,0.0,False,1.0,True,True,GlÃ³ria,-22.92302,-43.17455,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,516,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
3979,10110618.0,within a day,0.7,0.83,False,5.0,True,False,BrÃ¡s de Pina,-22.8254,-43.28293,Private room,4,1.0,1.0,4.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""Lock on bedroom door"", ""Iron"", ""Essentials"", ""Refrigerator"", ""Security cameras on property"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Carbon monoxide alarm"", ""Shared garden or backyard"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,True,103,1,90,19,4,0,4.5,5.0,4.0,5.0,5.0,4.5,4.75,True,5,0.07
3986,10119796.0,unknown,0.0,0.0,False,1.0,True,False,Vila Isabel,-22.91066,-43.24062,Private room,1,1.0,1.0,1.0,"[""Fire extinguisher"", ""Hangers"", ""Lock on bedroom door"", ""Breakfast"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen""]",True,False,False,False,False,False,False,False,159,1,30,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
3988,9861834.0,within a few hours,1.0,0.99,False,1.0,True,False,Copacabana,-22.9719,-43.18613,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Essentials"", ""Microwave"", ""Smoke alarm"", ""Host greets you"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Security cameras on property"", ""Wifi"", ""Mini fridge"", ""Body soap"", ""Cable TV"", ""Hangers"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Beachfront"", ""HDTV with premium cable, standard cable"", ""Portable fans"", ""Hot water"", ""Long term stays allowed"", ""Stove""]",True,False,False,True,True,False,True,True,83,2,1125,238,274,51,4.78,4.88,4.72,4.95,4.95,4.99,4.81,False,1,3.33
3989,10120106.0,unknown,0.0,0.0,False,1.0,True,False,SÃ£o CristÃ³vÃ£o,-22.90277,-43.22305,Private room,3,1.0,1.0,2.0,"[""Iron"", ""Washer"", ""TV"", ""Kitchen""]",False,False,False,False,False,False,False,False,150,7,7,363,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,1,0.0
3991,10122252.0,within a day,0.5,0.0,False,2.0,True,False,Copacabana,-22.96398,-43.1794,Private room,1,2.0,1.0,1.0,"[""Cable TV"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,15466,1,1125,365,5,0,4.5,4.75,4.0,4.75,5.0,5.0,4.5,False,2,0.06
3994,10123238.0,within an hour,1.0,0.89,True,16.0,True,True,Curicica,-22.94875,-43.38407,Private room,2,1.0,1.0,1.0,"[""Free street parking"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Clothing storage"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Security cameras on property"", ""Wifi"", ""BBQ grill"", ""TV with standard cable"", ""Free parking on premises"", ""Cable TV"", ""Hangers"", ""Patio or balcony"", ""Air conditioning"", ""Paid washer \u2013 In unit"", ""Fire extinguisher"", ""Breakfast"", ""Hot water"", ""Long term stays allowed"", ""Backyard""]",True,False,True,True,False,False,True,True,319,1,30,348,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,15,0.03
3999,10133721.0,a few days or more,0.0,0.0,False,1.0,True,False,JoÃ¡,-23.01054,-43.2948,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Hot tub"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Elevator""]",True,False,False,False,False,False,False,False,650,1,1125,363,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.02
4000,9735874.0,a few days or more,0.0,1.0,False,4.0,True,False,Campo Grande,-22.90773,-43.57929,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,179,1,1125,359,6,1,4.83,5.0,5.0,5.0,4.83,4.83,4.83,False,3,0.08
4002,10134778.0,within an hour,0.9,0.95,False,5.0,True,True,Copacabana,-22.96014,-43.17266,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Cooking basics"", ""Building staff"", ""Shared patio or balcony"", ""Oven"", ""Hot water"", ""Wifi"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Stove"", ""Long term stays allowed"", ""Private fenced garden or backyard""]",True,False,False,False,True,False,False,False,131,2,30,60,73,9,4.92,4.84,4.79,4.9,4.97,4.77,4.92,True,5,0.93
4003,10135020.0,within an hour,1.0,1.0,False,2.0,True,True,Tijuca,-22.9323,-43.24375,Private room,3,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Window guards"", ""Host greets you"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Oven"", ""Wifi"", ""TV"", ""Free parking on premises"", ""Shared fenced garden or backyard"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Air conditioning"", ""Breakfast"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,False,True,False,False,False,220,1,1125,365,7,0,5.0,5.0,5.0,5.0,5.0,4.86,4.71,True,2,0.09
4008,9744607.0,within an hour,0.94,0.9,False,16.0,True,True,Copacabana,-22.9704,-43.18627,Private room,8,3.0,3.0,5.0,"[""Babysitter recommendations"", ""Single level home"", ""Dryer"", ""Dedicated workspace"", ""Iron"", ""Essentials"", ""Microwave"", ""Room-darkening shades"", ""Dining table"", ""Toaster"", ""Beach essentials"", ""Window AC unit"", ""Kitchen"", ""Elevator"", ""Dishwasher"", ""Bed linens"", ""Dove body soap"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Shampoo"", ""Security cameras on property"", ""Clothing storage: wardrobe"", ""HDTV with standard cable"", ""Wifi"", ""Oven"", ""Wine glasses"", ""Freezer"", ""Mini fridge"", ""Free parking on premises"", ""Cable TV"", ""Free washer"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Refrigerator"", ""Building staff"", ""Shower gel"", ""Ceiling fan"", ""Crib"", ""Safe"", ""Drying rack for clothing"", ""Hot water kettle"", ""Bathtub"", ""Portable fans"", ""Baking sheet"", ""Coffee maker"", ""Bidet"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,True,True,True,True,False,False,True,387,1,1125,364,9,0,5.0,5.0,5.0,5.0,5.0,5.0,4.89,False,11,0.12
4012,9873078.0,within a day,1.0,0.79,False,6.0,True,True,Copacabana,-22.96958,-43.18292,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Essentials"", ""Washer"", ""Dining table"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Private entrance"", ""Cooking basics"", ""Oven"", ""Wifi"", ""TV with standard cable"", ""Cable TV"", ""Hangers"", ""Refrigerator"", ""Hot water kettle"", ""Air conditioning"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,True,False,True,True,False,False,False,50,7,92,0,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,4,0.02
4014,9873225.0,within an hour,1.0,1.0,False,3.0,True,True,Copacabana,-22.97145,-43.18811,Private room,2,3.0,1.0,5.0,"[""Iron"", ""Essentials"", ""Washer"", ""Microwave"", ""Kitchen"", ""Host greets you"", ""Elevator"", ""Bed linens"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Wifi"", ""TV with standard cable"", ""Cable TV"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,False,False,False,False,200,2,7,359,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.03
4015,10148897.0,within a day,0.53,0.87,False,2.0,True,False,GericinÃ³,-22.82378,-43.46539,Private room,1,2.0,1.0,1.0,"[""Dedicated workspace"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""First aid kit"", ""Host greets you"", ""Shampoo"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Free parking on premises""]",True,False,False,False,True,False,False,False,110,1,1125,365,2,0,4.0,4.0,4.5,4.0,3.5,4.5,4.0,False,2,0.03
4019,10151051.0,a few days or more,0.0,0.0,False,1.0,True,True,Pechincha,-22.92361,-43.35279,Private room,3,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""Dryer"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Pool"", ""Breakfast"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,775,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4033,9880516.0,within a day,1.0,0.0,False,1.0,True,True,Vila Isabel,-22.92285,-43.23652,Private room,1,1.5,1.0,1.0,"[""Lock on bedroom door"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,False,False,False,False,110,7,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4047,10183798.0,within an hour,1.0,0.94,True,2.0,True,False,Recreio dos Bandeirantes,-23.0188,-43.45585,Private room,2,1.0,1.0,1.0,"[""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Host greets you"", ""Elevator"", ""Lock on bedroom door"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Shampoo"", ""Wifi"", ""TV with standard cable"", ""Cable TV"", ""Hangers"", ""Refrigerator"", ""Patio or balcony"", ""Air conditioning"", ""Breakfast"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,False,True,False,False,False,False,130,1,1125,68,95,27,4.98,4.98,4.98,4.96,4.95,4.97,4.97,False,2,1.18
4055,9894389.0,within a few hours,0.97,0.96,False,13.0,True,True,JacarepaguÃ¡,-22.96388,-43.4068,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""First aid kit"", ""Iron"", ""Essentials"", ""Washer"", ""Pool"", ""Breakfast"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,250,4,30,365,4,2,5.0,5.0,4.75,5.0,5.0,5.0,5.0,False,12,0.07
4070,10279920.0,within an hour,1.0,0.94,True,2.0,True,True,Jardim BotÃ¢nico,-22.96311,-43.21668,Private room,2,1.0,1.0,1.0,"[""Dryer"", ""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Microwave"", ""Beach essentials"", ""High chair"", ""Kitchen"", ""Dishwasher"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""HDTV with standard cable"", ""Wifi"", ""Oven"", ""Cable TV"", ""Hangers"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Fire extinguisher"", ""Pocket wifi"", ""Coffee maker"", ""AC - split type ductless system"", ""Hot water"", ""Dishes and silverware"", ""Backyard"", ""Stove""]",True,False,False,True,True,False,False,False,181,2,22,313,72,17,4.88,4.92,4.68,4.97,4.93,4.9,4.74,False,2,0.89
4074,10199369.0,unknown,0.0,0.67,False,2.0,True,True,Botafogo,-22.95707,-43.1788,Private room,4,2.5,3.0,4.0,"[""Dryer"", ""Iron"", ""Essentials"", ""Washer"", ""Pool"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Wifi"", ""TV"", ""Body soap"", ""Hangers"", ""Drying rack for clothing"", ""Air conditioning"", ""Cleaning products"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,True,False,False,False,False,False,100,5,1125,0,1,1,4.0,5.0,3.0,5.0,5.0,5.0,4.0,False,2,0.11
4079,9929491.0,a few days or more,0.0,0.0,False,2.0,True,False,Barra da Tijuca,-22.99145,-43.35059,Private room,2,1.5,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Lock on bedroom door"", ""Breakfast"", ""Essentials"", ""Washer"", ""Pool"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable"", ""Gym"", ""Free parking on premises""]",True,False,False,True,False,False,True,False,516,4,1125,364,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,2,0.0
4088,10205937.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.97875,-43.18994,Private room,1,1.0,1.0,3.0,"[""Air conditioning"", ""Essentials"", ""Washer"", ""Beachfront"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,False,False,False,False,1200,5,365,363,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4103,9952483.0,a few days or more,0.0,0.0,False,2.0,True,False,Anil,-22.94719,-43.3359,Private room,2,1.0,1.0,1.0,"[""Hangers"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Iron"", ""Breakfast"", ""Washer"", ""Wifi"", ""Kitchen"", ""Elevator"", ""TV""]",True,False,False,False,True,False,False,False,335103,1,15,365,2,0,4.0,4.5,4.0,5.0,5.0,4.5,5.0,True,1,0.03
4104,9952847.0,within an hour,0.94,0.9,False,16.0,True,True,Copacabana,-22.97113,-43.18682,Private room,8,3.0,4.0,7.0,"[""Dedicated workspace"", ""Keypad"", ""Iron"", ""Essentials"", ""Microwave"", ""Window AC unit"", ""Kitchen"", ""Elevator"", ""Dishwasher"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Shampoo"", ""Security cameras on property"", ""Private hot tub"", ""HDTV with standard cable"", ""Wifi"", ""Oven"", ""Free parking on premises"", ""Cable TV"", ""Free washer"", ""Hangers"", ""Free dryer"", ""Refrigerator"", ""Crib"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,True,False,False,True,387,1,1125,179,8,0,5.0,4.86,4.86,5.0,5.0,4.86,4.86,False,11,0.1
4124,10339513.0,within an hour,1.0,1.0,False,2.0,True,False,SÃ£o Conrado,-22.99415,-43.2529,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Washer"", ""Kitchen"", ""Elevator"", ""Bed linens"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Wifi"", ""TV with standard cable"", ""Cable TV"", ""Hangers"", ""Refrigerator"", ""Patio or balcony"", ""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware""]",True,False,True,True,True,False,False,False,221,3,28,154,4,2,4.75,4.75,5.0,5.0,4.75,4.25,5.0,False,2,0.05
4128,10228731.0,a few days or more,0.33,1.0,False,2.0,True,False,Tijuca,-22.93555,-43.24675,Private room,1,2.0,1.0,1.0,"[""Wifi"", ""Washer"", ""Free parking on premises"", ""Kitchen""]",True,False,False,False,False,False,False,False,144,1,15,178,1,0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,True,2,0.01
4132,10349207.0,within an hour,1.0,0.88,True,2.0,True,True,Barra da Tijuca,-23.01204,-43.30572,Private room,4,1.0,2.0,3.0,"[""Dedicated workspace"", ""Free street parking"", ""Iron"", ""Essentials"", ""Washer"", ""Room-darkening shades"", ""Microwave"", ""Beach essentials"", ""Kitchen"", ""Host greets you"", ""Dishwasher"", ""Bed linens"", ""Cooking basics"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Private pool"", ""Shampoo"", ""Oven"", ""Wifi"", ""BBQ grill"", ""TV"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Refrigerator"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Private patio or balcony"", ""Dishes and silverware"", ""Long term stays allowed"", ""Stove""]",True,False,False,False,True,False,False,False,220,2,1125,280,41,11,4.8,4.85,4.58,5.0,4.85,5.0,4.68,False,2,0.51
4134,10240105.0,unknown,0.0,0.0,False,1.0,True,True,Todos os Santos,-22.89401,-43.28649,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Fire extinguisher"", ""Hangers"", ""Lock on bedroom door"", ""First aid kit"", ""Iron"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,True,False,304,3,30,365,1,0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,False,1,0.01
4149,10377033.0,a few days or more,0.0,0.0,False,1.0,True,True,Barra da Tijuca,-22.99028,-43.35741,Private room,2,2.0,2.0,2.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""First aid kit"", ""Pool"", ""Shampoo"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable"", ""Gym""]",True,False,False,True,False,False,False,False,450,2,1125,364,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,False,1,0.03
4153,9985150.0,unknown,0.0,0.0,False,2.0,True,False,Copacabana,-22.96851,-43.18077,Private room,1,1.0,1.0,1.0,"[""Cable TV"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Essentials"", ""Washer"", ""Pool"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,False,False,True,False,False,True,False,750,30,1125,362,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,True,2,0.0
4154,10491056.0,within a few hours,1.0,1.0,False,1.0,True,True,Jardim BotÃ¢nico,-22.96054,-43.21607,Private room,2,1.0,1.0,2.0,"[""Iron"", ""Essentials"", ""Washer"", ""Window guards"", ""Conditioner"", ""Bed linens"", ""Private entrance"", ""Lock on bedroom door"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Oven"", ""Wifi"", ""Body soap"", ""Hangers"", ""Extra pillows and blankets"", ""Ceiling fan"", ""Lake access"", ""Coffee maker"", ""Cleaning products"", ""Hot water"", ""Dishes and silverware""]",True,True,True,False,False,False,False,False,200,4,8,174,12,1,4.83,4.75,5.0,5.0,4.83,4.83,4.83,False,1,0.15
4160,10495668.0,unknown,0.0,0.0,False,1.0,True,False,Barra da Tijuca,-23.00384,-43.31936,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""First aid kit"", ""Essentials"", ""Pool"", ""Wifi"", ""Long term stays allowed"", ""TV with standard cable"", ""Free parking on premises""]",True,False,False,True,False,False,False,False,200,3,1125,362,2,0,5.0,4.5,4.5,5.0,5.0,5.0,4.5,False,1,0.03
4161,10381283.0,within an hour,1.0,0.74,False,4.0,True,True,Barra da Tijuca,-23.00347,-43.31033,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Single level home"", ""Hangers"", ""Luggage dropoff allowed"", ""Essentials"", ""Building staff"", ""Outdoor furniture"", ""Wifi"", ""Long term stays allowed"", ""Mini fridge"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,170,1,1125,68,9,4,4.67,4.67,4.78,5.0,5.0,4.78,4.67,False,4,0.17
4162,10381879.0,within an hour,1.0,0.74,False,4.0,True,True,Barra da Tijuca,-23.00305,-43.3086,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Hangers"", ""Essentials"", ""Outdoor furniture"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Mini fridge"", ""TV with standard cable""]",True,False,False,True,False,False,False,False,170,1,1125,300,37,8,4.75,4.72,4.81,5.0,5.0,4.97,4.81,False,4,0.51
4163,10382457.0,unknown,0.0,0.0,False,1.0,True,False,Tijuca,-22.93739,-43.24763,Private room,3,2.0,1.0,1.0,"[""Air conditioning"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""TV""]",True,False,False,False,False,False,False,False,516,1,1125,365,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,1,0.0
4167,10386011.0,within a day,1.0,0.33,False,3.0,True,False,Laranjeiras,-22.93404,-43.18519,Private room,2,1.0,1.0,1.0,"[""Cable TV"", ""Air conditioning"", ""Private entrance"", ""Lock on bedroom door"", ""Essentials"", ""Washer"", ""Host greets you"", ""Wifi"", ""Long term stays allowed"", ""Kitchen"", ""Elevator"", ""TV with standard cable""]",True,True,False,True,False,False,False,False,120,1,1125,52,0,0,4.72,4.8,4.72,4.88,4.87,4.87,4.68,False,3,0.0
4174,10391080.0,within a day,0.8,0.5,False,1.0,True,True,Botafogo,-22.94953,-43.18826,Private room,2,1.0,1.0,1.0,"[""Dedicated workspace"", ""Iron"", ""Essentials"", ""Microwave"", ""Beach essentials"", ""Kitchen"", ""Elevator"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""Oven"", ""Wifi"", ""Pour-over coffee"", ""TV with standard cable"", ""Free parking on premises"", ""Cable TV"", ""Hangers"", ""Laundromat nearby"", ""Refrigerator"", ""Air conditioning"", ""Portable fans"", ""First aid kit"", ""Coffee maker"", ""Shared patio or balcony"", ""Hot water"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove"", ""Nespresso machine""]",True,False,False,True,True,False,False,False,180,2,1125,216,7,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.09
4183,9993627.0,within a few hours,1.0,0.66,True,2.0,True,True,Copacabana,-22.96448,-43.18412,Private room,4,2.0,1.0,3.0,"[""Stainless steel oven"", ""Dedicated workspace"", ""Free street parking"", ""Essentials"", ""Washer"", ""Microwave"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Conditioner"", ""Bed linens"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Shampoo"", ""Wifi"", ""Wine glasses"", ""TV with standard cable"", ""Cable TV"", ""Hangers"", ""Laundromat nearby"", ""Refrigerator"", ""Ceiling fan"", ""Bluetooth sound system"", ""Drying rack for clothing"", ""Air conditioning"", ""Piano"", ""Cleaning products"", ""Long term stays allowed"", ""Dishes and silverware"", ""Stove""]",True,False,False,True,True,False,False,False,150,3,100,108,12,4,4.9,4.9,4.9,4.9,4.9,5.0,4.8,False,2,0.15
